기간	자치구	행정동	구분	계	0~4세	5~9세	10~14세	15~19세	20~24세	25~29세	30~34세	35~39세	40~44세	45~49세	50~54세	55~59세	60~64세	65~69세	70~74세	75~79세	80~84세	85~89세	90~94세	95~99세	100세 이상
2018	영등포구	당산2동	계	36,191	1,453	1,375	1,126	1,222	2,491	4,709	4,226	3,650	2,515	2,534	2,337	2,437	1,972	1,415	1,031	780	533	243	90	28	24
2018	영등포구	당산2동	한국인	35,740	1,450	1,371	1,118	1,215	2,437	4,637	4,175	3,600	2,493	2,499	2,285	2,390	1,943	1,406	1,026	777	533	243	90	28	24
2018	영등포구	당산2동	외국인	451	3	4	8	7	54	72	51	50	22	35	52	47	29	9	5	3	-	-	-	-	-
2018	영등포구	양평1동	계	17,959	819	598	503	630	921	1,715	2,288	2,105	1,487	1,328	1,116	1,099	986	753	613	501	292	128	54	15	8
2018	영등포구	양평1동	한국인	17,633	813	592	499	628	890	1,652	2,234	2,071	1,466	1,314	1,089	1,066	970	749	608	498	290	127	54	15	8
2018	영등포구	양평1동	외국인	326	6	6	4	2	31	63	54	34	21	14	27	33	16	4	5	3	2	1	-	-	-
2018	영등포구	양평2동	계	22,962	1,042	831	824	1,033	1,508	2,290	2,745	2,325	1,763	1,905	1,570	1,539	1,265	758	617	453	294	134	53	9	4
2018	영등포구	양평2동	한국인	22,719	1,037	829	824	1,031	1,477	2,248	2,692	2,305	1,748	1,881	1,551	1,522	1,256	756	616	453	293	134	53	9	4
2018	영등포구	양평2동	외국인	243	5	2	-	2	31	42	53	20	15	24	19	17	9	2	1	-	1	-	-	-	-
2018	영등포구	신길1동	계	19,696	433	449	430	680	1,138	2,069	1,776	1,573	1,378	1,715	1,673	1,860	1,393	966	802	704	404	160	49	26	18
2018	영등포구	신길1동	한국인	17,515	359	392	391	662	1,092	1,973	1,576	1,377	1,199	1,411	1,313	1,464	1,245	924	791	696	398	159	49	26	18
2018	영등포구	신길1동	외국인	2,181	74	57	39	18	46	96	200	196	179	304	360	396	148	42	11	8	6	1	-	-	-
2018	영등포구	신길3동	계	17,563	574	626	542	720	996	1,230	1,144	1,315	1,248	1,594	1,709	1,738	1,408	909	714	572	312	142	50	12	8
2018	영등포구	신길3동	한국인	15,997	507	577	527	711	956	1,119	985	1,180	1,126	1,411	1,433	1,457	1,318	893	709	567	309	142	50	12	8
2018	영등포구	신길3동	외국인	1,566	67	49	15	9	40	111	159	135	122	183	276	281	90	16	5	5	3	-	-	-	-
2018	영등포구	신길4동	계	10,425	205	250	312	397	657	775	626	662	686	967	1,046	1,179	914	547	462	386	206	89	36	11	12
2018	영등포구	신길4동	한국인	9,299	165	220	301	387	652	721	536	575	573	799	832	973	847	526	459	381	205	88	36	11	12
2018	영등포구	신길4동	외국인	1,126	40	30	11	10	5	54	90	87	113	168	214	206	67	21	3	5	1	1	-	-	-
2018	영등포구	신길5동	계	11,649	301	321	348	451	659	714	706	810	837	1,131	1,197	1,353	952	672	501	352	200	91	32	6	15
2018	영등포구	신길5동	한국인	9,772	227	277	320	433	636	625	542	672	674	839	888	966	841	650	497	349	195	89	31	6	15
2018	영등포구	신길5동	외국인	1,877	74	44	28	18	23	89	164	138	163	292	309	387	111	22	4	3	5	2	1	-	-
2018	영등포구	신길6동	계	19,801	654	634	541	758	1,278	1,745	1,684	1,574	1,323	1,632	1,718	1,840	1,433	1,031	768	619	346	137	60	13	13
2018	영등포구	신길6동	한국인	18,437	596	598	521	745	1,255	1,680	1,553	1,478	1,226	1,441	1,475	1,554	1,364	1,012	761	617	343	135	58	12	13
2018	영등포구	신길6동	외국인	1,364	58	36	20	13	23	65	131	96	97	191	243	286	69	19	7	2	3	2	2	1	-
2018	영등포구	신길7동	계	17,216	869	809	671	958	1,173	1,286	1,340	1,577	1,408	1,520	1,402	1,273	1,006	651	488	405	228	100	32	10	10
2018	영등포구	신길7동	한국인	17,002	855	799	671	956	1,168	1,267	1,310	1,559	1,393	1,495	1,371	1,241	997	648	488	405	228	99	32	10	10
2018	영등포구	신길7동	외국인	214	14	10	-	2	5	19	30	18	15	25	31	32	9	3	-	-	-	1	-	-	-
2018	영등포구	대림1동	계	17,030	456	417	430	627	981	1,276	1,161	1,174	1,198	1,660	1,806	1,897	1,273	903	702	588	294	120	43	10	14
2018	영등포구	대림1동	한국인	13,325	301	306	359	585	914	1,096	790	842	863	1,157	1,156	1,262	1,091	851	689	585	294	118	42	10	14
2018	영등포구	대림1동	외국인	3,705	155	111	71	42	67	180	371	332	335	503	650	635	182	52	13	3	-	2	1	-	-
2018	영등포구	대림2동	계	22,231	665	523	424	529	876	1,537	1,728	1,738	1,595	2,386	2,778	3,066	1,614	909	780	585	332	111	38	10	7
2018	영등포구	대림2동	한국인	12,778	322	279	302	446	732	1,041	855	927	829	1,086	1,107	1,219	1,011	806	760	573	325	106	36	9	7
2018	영등포구	대림2동	외국인	9,453	343	244	122	83	144	496	873	811	766	1,300	1,671	1,847	603	103	20	12	7	5	2	1	-
2018	영등포구	대림3동	계	29,519	1,003	801	837	1,073	1,626	2,075	2,392	2,253	2,010	2,849	3,048	3,367	2,242	1,380	1,046	822	448	178	52	15	2
2018	영등포구	대림3동	한국인	24,477	800	688	760	1,037	1,540	1,817	1,908	1,864	1,602	2,129	2,142	2,396	1,942	1,323	1,024	815	446	177	50	15	2
2018	영등포구	대림3동	외국인	5,042	203	113	77	36	86	258	484	389	408	720	906	971	300	57	22	7	2	1	2	-	-
2018	영등포구	영등포본동	계	25,480	985	892	670	959	1,346	1,783	1,912	2,151	1,854	2,253	2,414	2,602	1,943	1,274	973	731	436	191	65	35	11
2018	영등포구	영등포본동	한국인	22,344	862	821	621	928	1,295	1,636	1,612	1,898	1,622	1,870	1,819	1,952	1,755	1,233	961	726	432	190	65	35	11
2018	영등포구	영등포본동	외국인	3,136	123	71	49	31	51	147	300	253	232	383	595	650	188	41	12	5	4	1	-	-	-
2018	영등포구	영등포동	계	26,111	750	498	405	594	1,673	3,874	3,517	2,580	1,644	1,829	1,855	1,959	1,709	1,118	860	624	349	173	62	15	23
2018	영등포구	영등포동	한국인	25,350	736	492	399	581	1,566	3,741	3,393	2,513	1,603	1,766	1,770	1,891	1,688	1,110	857	623	349	173	62	14	23
2018	영등포구	영등포동	외국인	761	14	6	6	13	107	133	124	67	41	63	85	68	21	8	3	1	-	-	-	1	-
2018	영등포구	도림동	계	22,178	836	570	492	655	1,189	1,819	2,064	2,017	1,568	2,040	2,142	2,195	1,451	1,020	804	658	403	166	62	12	15
2018	영등포구	도림동	한국인	18,985	697	487	452	624	1,131	1,655	1,762	1,761	1,332	1,640	1,564	1,593	1,227	963	798	653	399	162	58	12	15
2018	영등포구	도림동	외국인	3,193	139	83	40	31	58	164	302	256	236	400	578	602	224	57	6	5	4	4	4	-	-
2018	영등포구	문래동	계	32,255	1,690	1,752	1,571	1,414	1,587	2,087	2,719	3,495	2,948	2,682	2,044	2,040	1,993	1,444	1,079	816	517	229	91	30	27
2018	영등포구	문래동	한국인	32,002	1,682	1,748	1,564	1,412	1,567	2,042	2,688	3,463	2,924	2,660	2,032	2,025	1,980	1,435	1,077	813	515	229	90	29	27
2018	영등포구	문래동	외국인	253	8	4	7	2	20	45	31	32	24	22	12	15	13	9	2	3	2	-	1	1	-
2018	동작구	소계	계	409,385	13,785	14,555	13,654	17,525	31,800	38,171	33,169	34,720	30,011	32,979	30,327	31,949	27,261	19,282	15,869	12,389	7,060	3,083	1,179	347	270
2018	동작구	소계	한국인	396,203	13,499	14,384	13,572	16,888	28,661	36,674	32,005	33,937	29,357	31,947	28,898	30,393	26,723	19,152	15,834	12,369	7,042	3,077	1,177	347	267
2018	동작구	소계	외국인	13,182	286	171	82	637	3,139	1,497	1,164	783	654	1,032	1,429	1,556	538	130	35	20	18	6	2	-	3
2018	동작구	노량진2동	계	14,307	253	249	270	469	944	1,513	1,157	1,049	787	1,129	1,314	1,527	1,128	805	651	551	302	138	52	7	12
2018	동작구	노량진2동	한국인	13,203	215	226	262	460	898	1,429	1,037	964	718	1,004	1,130	1,296	1,070	791	647	549	299	137	52	7	12
2018	동작구	노량진2동	외국인	1,104	38	23	8	9	46	84	120	85	69	125	184	231	58	14	4	2	3	1	-	-	-
2018	동작구	상도1동	계	48,317	1,667	1,896	1,631	2,069	5,961	5,028	3,533	3,883	3,537	3,453	3,069	3,310	2,946	1,998	1,732	1,233	801	360	136	45	29
2018	동작구	상도1동	한국인	46,169	1,644	1,893	1,628	1,851	4,752	4,664	3,384	3,840	3,503	3,433	3,047	3,286	2,927	1,989	1,730	1,232	799	359	136	45	27
2018	동작구	상도1동	외국인	2,148	23	3	3	218	1,209	364	149	43	34	20	22	24	19	9	2	1	2	1	-	-	2
2018	동작구	상도2동	계	27,767	1,126	1,201	908	1,115	1,908	2,406	2,316	2,582	2,158	2,277	2,014	2,006	1,777	1,255	1,054	795	510	220	90	28	21
2018	동작구	상도2동	한국인	27,341	1,120	1,196	906	1,105	1,844	2,361	2,263	2,543	2,133	2,244	1,960	1,961	1,748	1,244	1,052	794	509	219	90	28	21
2018	동작구	상도2동	외국인	426	6	5	2	10	64	45	53	39	25	33	54	45	29	11	2	1	1	1	-	-	-
2018	동작구	상도3동	계	26,181	871	747	751	1,114	1,792	2,443	2,300	2,344	1,890	2,128	2,013	2,065	1,722	1,261	1,099	869	489	168	83	21	11
2018	동작구	상도3동	한국인	25,735	851	736	749	1,108	1,761	2,408	2,242	2,309	1,864	2,068	1,936	2,017	1,698	1,250	1,098	869	488	168	83	21	11
2018	동작구	상도3동	외국인	446	20	11	2	6	31	35	58	35	26	60	77	48	24	11	1	-	1	-	-	-	-
2018	동작구	상도4동	계	30,264	1,031	1,055	928	1,246	2,053	2,553	2,673	2,707	2,218	2,494	2,318	2,418	2,059	1,476	1,191	957	547	238	76	14	12
2018	동작구	상도4동	한국인	29,836	1,016	1,042	925	1,242	2,015	2,518	2,617	2,675	2,181	2,453	2,261	2,358	2,034	1,470	1,187	956	547	237	76	14	12
2018	동작구	상도4동	외국인	428	15	13	3	4	38	35	56	32	37	41	57	60	25	6	4	1	-	1	-	-	-
2018	동작구	사당1동	계	24,064	594	450	407	679	1,773	3,396	2,745	2,245	1,552	1,557	1,631	1,973	1,705	1,238	997	643	293	122	48	11	5
2018	동작구	사당1동	한국인	23,359	575	441	403	666	1,734	3,318	2,675	2,196	1,510	1,488	1,522	1,827	1,657	1,233	996	641	291	122	48	11	5
2018	동작구	사당1동	외국인	705	19	9	4	13	39	78	70	49	42	69	109	146	48	5	1	2	2	-	-	-	-
2018	동작구	사당3동	계	26,762	1,137	1,191	857	961	1,639	2,137	2,086	2,567	2,036	2,001	1,940	2,190	1,928	1,427	1,132	848	414	160	66	26	19
2018	동작구	사당3동	한국인	26,435	1,133	1,188	854	956	1,604	2,101	2,046	2,550	2,008	1,968	1,888	2,134	1,918	1,426	1,131	847	413	160	65	26	19
2018	동작구	사당3동	외국인	327	4	3	3	5	35	36	40	17	28	33	52	56	10	1	1	1	1	-	1	-	-
2018	동작구	사당4동	계	15,091	499	364	366	518	1,069	1,579	1,384	1,363	1,078	1,123	1,082	1,219	1,094	779	695	486	216	104	51	17	5
2018	동작구	사당4동	한국인	14,875	497	363	365	514	1,031	1,546	1,355	1,339	1,066	1,105	1,060	1,196	1,087	778	694	486	216	104	51	17	5
2018	동작구	사당4동	외국인	216	2	1	1	4	38	33	29	24	12	18	22	23	7	1	1	-	-	-	-	-	-
2018	동작구	사당5동	계	13,207	486	500	452	513	909	1,152	1,077	1,240	1,055	1,015	983	1,036	854	669	500	393	238	83	30	8	14
2018	동작구	사당5동	한국인	13,055	486	498	451	505	881	1,133	1,056	1,230	1,047	1,000	967	1,022	847	666	500	393	238	83	30	8	14
2018	동작구	사당5동	외국인	152	-	2	1	8	28	19	21	10	8	15	16	14	7	3	-	-	-	-	-	-	-
2018	동작구	대방동	계	40,360	1,103	1,594	2,042	2,587	2,951	3,574	2,898	3,054	3,242	4,039	3,101	2,793	2,255	1,666	1,315	1,045	656	303	102	21	19
2018	동작구	대방동	한국인	39,915	1,092	1,584	2,037	2,579	2,927	3,516	2,843	3,014	3,214	3,987	3,048	2,726	2,234	1,661	1,312	1,044	652	303	102	21	19
2018	동작구	대방동	외국인	445	11	10	5	8	24	58	55	40	28	52	53	67	21	5	3	1	4	-	-	-	-
2018	동작구	신대방1동	계	27,214	864	1,128	1,317	1,476	1,613	1,822	1,807	2,013	2,302	2,784	2,457	2,405	1,854	1,118	889	681	398	178	83	20	5
2018	동작구	신대방1동	한국인	24,244	769	1,060	1,285	1,450	1,552	1,693	1,559	1,788	2,057	2,362	1,909	1,810	1,641	1,070	881	677	396	178	82	20	5
2018	동작구	신대방1동	외국인	2,970	95	68	32	26	61	129	248	225	245	422	548	595	213	48	8	4	2	-	1	-	-
2018	동작구	신대방2동	계	21,076	792	949	925	992	1,382	1,992	1,728	1,898	1,688	1,848	1,442	1,430	1,194	880	772	620	346	128	40	20	10
2018	동작구	신대방2동	한국인	20,744	783	944	924	987	1,359	1,971	1,700	1,867	1,671	1,817	1,380	1,354	1,174	879	771	620	346	127	40	20	10
2018	동작구	신대방2동	외국인	332	9	5	1	5	23	21	28	31	17	31	62	76	20	1	1	-	-	1	-	-	-
2018	동작구	흑석동	계	33,231	1,115	1,151	953	1,549	3,822	2,992	2,231	2,527	2,176	2,475	2,450	2,487	2,165	1,531	1,257	1,139	673	326	127	33	52
2018	동작구	흑석동	한국인	30,617	1,098	1,146	952	1,247	2,370	2,503	2,089	2,466	2,150	2,451	2,420	2,450	2,152	1,528	1,252	1,135	671	326	127	33	51
2018	동작구	흑석동	외국인	2,614	17	5	1	302	1,452	489	142	61	26	24	30	37	13	3	5	4	2	-	-	-	1
2018	동작구	노량진1동	계	32,802	1,125	1,127	1,025	1,223	2,317	3,293	2,764	2,676	2,150	2,440	2,416	2,659	2,389	1,577	1,301	1,139	690	318	111	33	29
2018	동작구	노량진1동	한국인	32,444	1,111	1,122	1,021	1,205	2,280	3,260	2,715	2,634	2,128	2,414	2,374	2,617	2,374	1,571	1,300	1,137	690	318	111	33	29
2018	동작구	노량진1동	외국인	358	14	5	4	18	37	33	49	42	22	26	42	42	15	6	1	2	-	-	-	-	-
2018	동작구	사당2동	계	28,742	1,122	953	822	1,014	1,667	2,291	2,470	2,572	2,142	2,216	2,097	2,431	2,191	1,602	1,284	990	487	237	84	43	27
2018	동작구	사당2동	한국인	28,231	1,109	945	810	1,013	1,653	2,253	2,424	2,522	2,107	2,153	1,996	2,339	2,162	1,596	1,283	989	487	236	84	43	27
2018	동작구	사당2동	외국인	511	13	8	12	1	14	38	46	50	35	63	101	92	29	6	1	1	-	1	-	-	-
2018	관악구	소계	계	520,040	13,988	14,173	14,145	18,921	41,646	66,354	50,164	44,465	35,715	39,955	36,540	38,895	32,830	24,482	19,927	15,265	7,688	3,128	1,139	328	292
2018	관악구	소계	한국인	501,957	13,371	13,794	13,944	18,615	40,183	64,277	48,106	42,922	34,521	38,107	34,123	36,204	31,902	24,256	19,861	15,237	7,666	3,116	1,132	328	292
2018	관악구	소계	외국인	18,083	617	379	201	306	1,463	2,077	2,058	1,543	1,194	1,848	2,417	2,691	928	226	66	28	22	12	7	-	-
2018	관악구	보라매동	계	26,398	845	711	729	994	1,960	2,820	2,452	2,292	1,764	1,988	1,813	2,121	1,881	1,367	1,119	841	397	211	71	12	10
2018	관악구	보라매동	한국인	25,230	793	692	704	978	1,795	2,664	2,275	2,167	1,694	1,898	1,730	2,000	1,839	1,348	1,114	841	397	210	69	12	10
2018	관악구	보라매동	외국인	1,168	52	19	25	16	165	156	177	125	70	90	83	121	42	19	5	-	-	1	2	-	-
2018	관악구	청림동	계	16,527	899	707	621	651	923	1,064	1,253	1,707	1,366	1,351	1,144	1,219	1,054	819	679	530	339	123	45	11	22
2018	관악구	청림동	한국인	16,384	890	704	621	651	902	1,043	1,231	1,693	1,360	1,343	1,135	1,202	1,045	815	679	530	339	123	45	11	22
2018	관악구	청림동	외국인	143	9	3	-	-	21	21	22	14	6	8	9	17	9	4	-	-	-	-	-	-	-
2018	관악구	행운동	계	30,438	749	734	662	878	2,469	5,069	3,617	2,724	1,943	1,956	1,790	2,070	1,790	1,357	1,183	797	390	170	61	13	16
2018	관악구	행운동	한국인	29,876	735	720	655	871	2,421	4,975	3,542	2,676	1,898	1,909	1,740	1,992	1,767	1,350	1,182	795	388	170	61	13	16
2018	관악구	행운동	외국인	562	14	14	7	7	48	94	75	48	45	47	50	78	23	7	1	2	2	-	-	-	-
2018	관악구	낙성대동	계	17,780	444	470	417	544	2,001	3,445	2,260	1,535	1,140	1,095	876	885	766	619	511	421	224	81	26	11	9
2018	관악구	낙성대동	한국인	16,958	414	450	409	529	1,838	3,250	2,128	1,456	1,087	1,052	836	861	753	617	508	420	223	81	26	11	9
2018	관악구	낙성대동	외국인	822	30	20	8	15	163	195	132	79	53	43	40	24	13	2	3	1	1	-	-	-	-
2018	관악구	중앙동	계	15,716	276	240	289	471	1,516	2,697	1,763	1,276	907	1,004	1,014	1,096	912	771	572	517	245	106	27	9	8
2018	관악구	중앙동	한국인	15,284	267	235	285	466	1,490	2,653	1,716	1,240	875	948	956	1,024	886	761	571	517	244	106	27	9	8
2018	관악구	중앙동	외국인	432	9	5	4	5	26	44	47	36	32	56	58	72	26	10	1	-	1	-	-	-	-
2018	관악구	인헌동	계	27,293	726	785	780	1,036	2,067	3,677	2,985	2,389	1,922	2,086	1,849	1,817	1,573	1,232	954	798	403	138	52	16	8
2018	관악구	인헌동	한국인	26,899	715	778	778	1,034	2,034	3,600	2,930	2,350	1,895	2,053	1,815	1,767	1,558	1,226	953	798	402	137	52	16	8
2018	관악구	인헌동	외국인	394	11	7	2	2	33	77	55	39	27	33	34	50	15	6	1	-	1	1	-	-	-
2018	관악구	남현동	계	18,998	685	554	397	565	1,432	2,464	2,258	1,793	1,230	1,273	1,301	1,403	1,176	879	713	494	225	100	47	6	3
2018	관악구	남현동	한국인	18,782	681	553	395	561	1,413	2,442	2,235	1,770	1,216	1,245	1,267	1,376	1,165	877	713	494	223	100	47	6	3
2018	관악구	남현동	외국인	216	4	1	2	4	19	22	23	23	14	28	34	27	11	2	-	-	2	-	-	-	-
2018	관악구	서원동	계	23,933	490	401	366	719	2,190	4,027	2,756	2,164	1,470	1,583	1,600	1,688	1,451	1,024	853	668	310	114	39	12	8
2018	관악구	서원동	한국인	23,077	459	390	360	671	2,134	3,913	2,650	2,092	1,418	1,509	1,487	1,572	1,405	1,019	850	667	309	114	38	12	8
2018	관악구	서원동	외국인	856	31	11	6	48	56	114	106	72	52	74	113	116	46	5	3	1	1	-	1	-	-
2018	관악구	신원동	계	20,119	468	418	417	620	1,614	2,708	2,023	1,683	1,241	1,568	1,438	1,582	1,303	985	846	677	337	107	45	24	15
2018	관악구	신원동	한국인	18,780	416	388	406	606	1,576	2,612	1,885	1,571	1,157	1,399	1,191	1,343	1,223	967	838	676	336	106	45	24	15
2018	관악구	신원동	외국인	1,339	52	30	11	14	38	96	138	112	84	169	247	239	80	18	8	1	1	1	-	-	-
2018	관악구	서림동	계	24,881	556	523	519	781	2,377	3,778	2,740	2,233	1,621	1,743	1,598	1,713	1,489	1,125	863	673	319	147	54	13	16
2018	관악구	서림동	한국인	24,239	545	516	516	752	2,222	3,601	2,662	2,202	1,599	1,715	1,556	1,665	1,481	1,124	862	672	319	147	54	13	16
2018	관악구	서림동	외국인	642	11	7	3	29	155	177	78	31	22	28	42	48	8	1	1	1	-	-	-	-	-
2018	관악구	신사동	계	26,442	673	562	606	888	2,077	3,415	2,658	2,204	1,736	2,271	2,171	2,397	1,543	1,131	908	658	325	147	45	17	10
2018	관악구	신사동	한국인	23,108	519	468	558	866	2,003	3,244	2,345	1,918	1,489	1,838	1,611	1,741	1,346	1,073	899	654	322	144	43	17	10
2018	관악구	신사동	외국인	3,334	154	94	48	22	74	171	313	286	247	433	560	656	197	58	9	4	3	3	2	-	-
2018	관악구	신림동	계	22,256	310	207	184	385	2,489	5,623	3,544	2,286	1,320	1,207	966	1,022	879	608	509	406	190	72	25	9	15
2018	관악구	신림동	한국인	21,363	297	200	177	371	2,418	5,500	3,429	2,198	1,274	1,122	841	918	819	593	498	404	186	69	25	9	15
2018	관악구	신림동	외국인	893	13	7	7	14	71	123	115	88	46	85	125	104	60	15	11	2	4	3	-	-	-
2018	관악구	난향동	계	16,693	663	818	770	840	926	892	880	1,429	1,563	1,667	1,265	1,318	1,142	877	677	514	261	113	46	17	15
2018	관악구	난향동	한국인	16,568	657	813	769	839	925	884	856	1,410	1,556	1,658	1,250	1,299	1,135	876	677	513	261	113	45	17	15
2018	관악구	난향동	외국인	125	6	5	1	1	1	8	24	19	7	9	15	19	7	1	-	1	-	-	1	-	-
2018	관악구	조원동	계	19,824	513	478	479	514	1,417	2,450	2,032	1,760	1,312	1,568	1,633	1,828	1,319	861	686	508	283	115	48	11	9
2018	관악구	조원동	한국인	17,606	427	430	445	497	1,366	2,333	1,833	1,599	1,141	1,273	1,199	1,374	1,200	842	680	503	281	115	48	11	9
2018	관악구	조원동	외국인	2,218	86	48	34	17	51	117	199	161	171	295	434	454	119	19	6	5	2	-	-	-	-
2018	관악구	대학동	계	24,823	417	482	438	753	2,827	4,279	2,766	2,222	1,772	1,925	1,632	1,476	1,250	869	673	542	320	122	40	6	12
2018	관악구	대학동	한국인	23,824	403	478	436	697	2,502	3,972	2,633	2,166	1,741	1,903	1,622	1,450	1,241	867	672	541	320	122	40	6	12
2018	관악구	대학동	외국인	999	14	4	2	56	325	307	133	56	31	22	10	26	9	2	1	1	-	-	-	-	-
2018	관악구	은천동	계	35,797	1,234	1,455	1,389	1,407	2,191	3,148	2,950	3,234	2,828	2,919	2,579	2,741	2,428	1,807	1,470	1,144	536	218	80	22	17
2018	관악구	은천동	한국인	35,080	1,212	1,437	1,383	1,397	2,170	3,086	2,882	3,169	2,765	2,845	2,468	2,625	2,375	1,789	1,465	1,142	534	218	79	22	17
2018	관악구	은천동	외국인	717	22	18	6	10	21	62	68	65	63	74	111	116	53	18	5	2	2	-	1	-	-
2018	관악구	성현동	계	33,033	1,129	1,369	1,557	1,855	2,097	2,021	1,975	2,652	2,635	3,215	2,559	2,499	2,223	1,669	1,446	1,150	580	255	90	32	25
2018	관악구	성현동	한국인	32,810	1,123	1,360	1,556	1,854	2,086	2,005	1,943	2,617	2,621	3,194	2,530	2,472	2,207	1,666	1,444	1,150	580	255	90	32	25
2018	관악구	성현동	외국인	223	6	9	1	1	11	16	32	35	14	21	29	27	16	3	2	-	-	-	-	-	-
2018	관악구	청룡동	계	30,242	524	620	647	918	3,240	5,946	3,445	2,311	1,790	1,909	1,747	1,877	1,616	1,230	1,053	771	374	137	54	16	17
2018	관악구	청룡동	한국인	28,789	480	600	633	896	3,110	5,788	3,299	2,203	1,707	1,762	1,552	1,615	1,519	1,211	1,050	768	374	135	54	16	17
2018	관악구	청룡동	외국인	1,453	44	20	14	22	130	158	146	108	83	147	195	262	97	19	3	3	-	2	-	-	-
2018	관악구	난곡동	계	29,484	854	866	927	1,356	1,993	2,295	1,961	2,205	2,072	2,459	2,659	2,775	2,222	1,621	1,351	1,047	519	203	71	19	9
2018	관악구	난곡동	한국인	28,870	838	851	919	1,345	1,968	2,248	1,889	2,159	2,015	2,394	2,574	2,672	2,170	1,616	1,347	1,046	517	203	71	19	9
2018	관악구	난곡동	외국인	614	16	15	8	11	25	47	72	46	57	65	85	103	52	5	4	1	2	-	-	-	-
2018	관악구	삼성동	계	26,068	560	621	781	1,208	1,572	1,727	1,471	1,740	1,698	2,346	2,216	2,520	2,262	1,695	1,451	1,146	625	269	105	30	25
2018	관악구	삼성동	한국인	25,878	555	607	780	1,206	1,570	1,711	1,451	1,713	1,687	2,330	2,182	2,492	2,254	1,691	1,450	1,145	625	269	105	30	25
2018	관악구	삼성동	외국인	190	5	14	1	2	2	16	20	27	11	16	34	28	8	4	1	1	-	-	-	-	-
2018	관악구	미성동	계	33,295	973	1,152	1,170	1,538	2,268	2,809	2,375	2,626	2,385	2,822	2,690	2,848	2,551	1,936	1,410	963	486	180	68	22	23
2018	관악구	미성동	한국인	32,552	945	1,124	1,159	1,528	2,240	2,753	2,292	2,553	2,326	2,717	2,581	2,744	2,514	1,928	1,409	961	486	179	68	22	23
2018	관악구	미성동	외국인	743	28	28	11	10	28	56	83	73	59	105	109	104	37	8	1	2	-	1	-	-	-
2018	서초구	소계	계	438,163	16,015	21,796	22,891	24,291	26,556	31,473	31,783	38,462	38,118	42,630	32,956	29,880	26,561	18,978	15,167	10,177	5,809	2,782	1,244	407	187
2018	서초구	소계	한국인	433,951	15,858	21,609	22,735	24,197	26,304	30,984	31,130	37,902	37,637	42,240	32,611	29,622	26,459	18,932	15,146	10,170	5,800	2,781	1,241	406	187
2018	서초구	소계	외국인	4,212	157	187	156	94	252	489	653	560	481	390	345	258	102	46	21	7	9	1	3	1	-
2018	서초구	서초1동	계	21,574	732	925	979	1,027	1,288	1,794	1,902	2,034	1,903	1,973	1,507	1,458	1,339	966	757	459	298	136	72	22	3
2018	서초구	서초1동	한국인	21,327	727	922	979	1,023	1,260	1,742	1,856	1,998	1,883	1,960	1,498	1,437	1,334	965	754	458	298	136	72	22	3
2018	서초구	서초1동	외국인	247	5	3	-	4	28	52	46	36	20	13	9	21	5	1	3	1	-	-	-	-	-
2018	서초구	서초2동	계	18,506	745	764	846	900	1,059	1,670	1,884	1,947	1,606	1,702	1,221	1,152	988	745	562	343	198	102	44	14	14
2018	서초구	서초2동	한국인	18,178	731	756	842	895	1,025	1,614	1,810	1,905	1,580	1,677	1,205	1,138	983	743	561	341	198	102	44	14	14
2018	서초구	서초2동	외국인	328	14	8	4	5	34	56	74	42	26	25	16	14	5	2	1	2	-	-	-	-	-
2018	서초구	서초3동	계	30,754	854	965	1,125	1,728	2,257	2,790	2,396	2,480	2,185	2,757	2,555	2,365	2,038	1,454	1,190	827	453	207	83	30	15
2018	서초구	서초3동	한국인	30,455	850	960	1,119	1,722	2,224	2,735	2,342	2,449	2,160	2,739	2,531	2,342	2,026	1,452	1,189	827	453	207	83	30	15
2018	서초구	서초3동	외국인	299	4	5	6	6	33	55	54	31	25	18	24	23	12	2	1	-	-	-	-	-	-
2018	서초구	서초4동	계	31,817	1,187	1,989	2,236	2,036	1,949	1,833	1,704	2,529	2,975	3,513	2,565	1,877	1,710	1,260	1,036	727	395	173	82	27	14
2018	서초구	서초4동	한국인	31,534	1,169	1,980	2,233	2,030	1,935	1,796	1,639	2,471	2,951	3,497	2,553	1,869	1,703	1,256	1,035	727	395	172	82	27	14
2018	서초구	서초4동	외국인	283	18	9	3	6	14	37	65	58	24	16	12	8	7	4	1	-	-	1	-	-	-
2018	서초구	잠원동	계	34,962	1,195	1,659	2,034	2,085	2,119	2,438	2,559	3,058	3,212	3,776	2,934	2,326	1,933	1,278	912	651	427	214	101	39	12
2018	서초구	잠원동	한국인	34,740	1,191	1,658	2,034	2,075	2,097	2,407	2,521	3,029	3,186	3,757	2,913	2,316	1,928	1,273	912	651	427	214	101	38	12
2018	서초구	잠원동	외국인	222	4	1	-	10	22	31	38	29	26	19	21	10	5	5	-	-	-	-	-	1	-
2018	서초구	반포본동	계	12,583	209	474	974	1,247	874	613	435	541	1,053	1,722	1,224	754	633	513	583	385	215	90	21	15	8
2018	서초구	반포본동	한국인	12,528	207	473	971	1,246	868	606	425	536	1,046	1,718	1,221	751	632	512	583	385	214	90	21	15	8
2018	서초구	반포본동	외국인	55	2	1	3	1	6	7	10	5	7	4	3	3	1	1	-	-	1	-	-	-	-
