"콘텐츠 ID
(필수 입력)","사용유무
(필수입력)","콘텐츠명
(필수 입력)","서브카테고리 명
(선택 입력)","시군
(선택입력)","구명
(선택입력)","새주소[도로명 주소]
(조건부 선택 입력)",지번주소,키워드,"다국어
(필수 입력)","좌표[X]
(조건부 선택 입력)","좌표[Y]
(조건부 선택 입력)","공간객체타입
(조건부 선택 입력)","라인 색상
(조건부 선택 입력)","라인 패턴
(조건부 선택 입력)","라인두께
(조건부 선택)","전화번호
(선택 입력)","웹URL
(선택 입력)","동영상 웹 링크 URL
(선택 입력)","음성파일 웹 링크 URL
(선택 입력)","사진 정보1[URL or 파일명]
(선택 입력)","사진 정보2[URL or 파일명]
(선택 입력)","사진 정보3[URL or 파일명]
(선택 입력)","사진 정보4[URL or 파일명]
(선택 입력)","사진 정보5[URL or 파일명]
(선택 입력)","상세 제목1
(선택 입력)","상세 내용1
(선택 입력)","상세 제목2
(선택 입력)","상세 내용2
(선택 입력)","상세 제목3
(선택 입력)","상세 내용3
(선택 입력)","상세 제목4
(선택 입력)","상세 내용4
(선택 입력)","상세 제목5
(선택 입력)","상세 내용5
(선택 입력)","상세 제목6
(선택 입력)","상세 내용6
(선택 입력)","상세 제목7
(선택 입력)","상세 내용7
(선택 입력)","상세 제목13
(선택 입력)","상세 내용13
(선택 입력)","상세 제목14
(선택 입력)","상세 내용14
(선택 입력)","상세 제목15
(선택 입력)","상세 내용15
(선택 입력)","상세 제목16
(선택 입력)","상세 내용16
(선택 입력)","상세 제목17
(선택 입력)","상세 내용17
(선택 입력)","상세 제목18
(선택 입력)","상세 내용18
(선택 입력)","상세 제목19
(선택 입력)","상세 내용19
(선택 입력)","상세 제목20
(선택 입력)","상세 내용20
(선택 입력)"
Sijang_yongsan_008,Y,이태원제일시장,일반시장,,용산구,녹사평대로52길 19,용산구 이태원동 274-4,,KOR,126.988281701,37.539030867,1,#0000FF,L,4,,,,,http://economy.seoul.go.kr/files/2015/07/559c8629385f40.79655467.jpg,,,,,,,면적(㎡),1060,점포수(개),10,형태(골목/건물/상점가),골목형,취급상품(일반/전문),일반시장,대표상품,한신정육점,주변 버스정류소,시장(03-516) - (마을)용산03,,,,,,,,,,,,,,,,
Sijang_yongsan_007,Y,이촌종합시장,일반시장,,용산구,이촌로75길 16-9,용산구 이촌동 301-154,,KOR,126.974828419,37.520735983,1,#0000FF,L,4,794-1555,,,,http://economy.seoul.go.kr/files/2015/07/559c82ac88e6e4.59906774.jpg,,,,,,,면적(㎡),5122,점포수(개),104,형태(골목/건물/상점가),골목형,취급상품(일반/전문),일반시장,,,주변 버스정류소,"신용산초등학교(03-219) - (간선)100, (지선)2016, 3012, 6211",,,,,,,,,,,,,,,,
Sijang_yongsan_006,Y,신흥시장,일반시장,,용산구,신흥로 95-9,용산구 용산동2가 1-480,,KOR,126.985048879,37.545289035,1,#0000FF,L,4,754-7389,,,,http://economy.seoul.go.kr/files/2015/07/559c852fe6d3b4.66923327.jpg,,,,,,,면적(㎡),3304,점포수(개),38,형태(골목/건물/상점가),골목형,취급상품(일반/전문),일반시장,,,주변 버스정류소,해방촌오거리(03-517) - (마을)용산02,,,,,,,,,,,,,,,,
Sijang_yongsan_005,Y,용문전통시장,일반시장,,용산구,효창원로40길 13,용산구 용문동 41-44,,KOR,126.959807337,37.536623074,1,#0000FF,L,4,,,,,http://economy.seoul.go.kr/files/2015/06/559c8203aa04e3.35146745.jpg,,,,,,,면적(㎡),6470,점포수(개),149,형태(골목/건물/상점가),골목형,취급상품(일반/전문),일반시장,대표상품,"방앗간, 반찬",주변 버스정류소,"용문시장(03-247) - (지선)0017, 1700, (마을)용산04",,,,,,,,,,,,,,,,
Sijang_yongsan_004,Y,후암시장,일반시장,,용산구,한강대로104길 77,용산구 후암동 103-25,,KOR,126.97641859,37.550194801,1,#0000FF,L,4,754-5114,,,,http://economy.seoul.go.kr/files/2015/07/559c8354598f44.70641294.jpg,,,,,,,면적(㎡),1141,점포수(개),50,형태(골목/건물/상점가),골목형,취급상품(일반/전문),일반시장,,,주변 버스정류소,"후암시장(03-200) - (간선)400, 605",,,,,,,,,,,,,,,,
Sijang_yongsan_003,Y,만리시장,일반시장,,용산구,효창원로 270,용산구 서계동 260-1,,KOR,126.963570059,37.551208693,1,#0000FF,L,4,714-2559,,,,http://economy.seoul.go.kr/files/2015/07/559c83f90bfc70.24046915.jpg,,,,,,,면적(㎡),7682,점포수(개),31,형태(골목/건물/상점가),건물형,취급상품(일반/전문),일반시장,,,주변 버스정류소,만리시장입구(03-700) - (마을)용산04,,,,,,,,,,,,,,,,
Sijang_yongsan_002,Y,보광시장,일반시장,,용산구,보광로 30,용산구 보광동 260-8,,KOR,127.00027061,37.527190224,1,#0000FF,L,4,749-6464,,,,http://economy.seoul.go.kr/files/2015/07/559c8597c5edf4.36394050.jpg,,,,,,,면적(㎡),3352,점포수(개),17,형태(골목/건물/상점가),건물형,취급상품(일반/전문),일반시장,,,주변 버스정류소,"보광동주민센터(03-278) - (간선)400, 405, 421",,,,,,,,,,,,,,,,
Sijang_yongsan_001,Y,이태원시장,전문시장,,용산구,이태원로14길 6,용산구 이태원동 56-9,,KOR,126.990020219,37.533823118,1,#0000FF,L,4,794-5682,,,,http://economy.seoul.go.kr/files/2015/07/559c843f500f26.52268501.jpg,,,,,,,면적(㎡),4484,점포수(개),84,형태(골목/건물/상점가),건물형,취급상품(일반/전문),"전문시장(의류, 신발, 액세서리)",대표상품,의류,주변 버스정류소,"용산구청,이태원시장(03-189) - (간선)110B , 421 , (순환)03",,,,,,,,,,,,,,,,
Sijang_ydp_025,Y,영등포시장기계공구상가,전문시장,,영등포구,영중로14길 48,영등포구 영등포동2가 167-1,,KOR,126.910416522,37.519242497,1,#0000FF,L,4,2635-8005,,,,http://www.ydp.go.kr/upload/market/img_d060010020_060.jpg,,,,,,,면적(㎡),41693,점포수(개),369,형태(골목/건물/상점가),상점가,취급상품(일반/전문),"전문시장(기계, 공구)",,,주변 버스정류소,구명화극장(19-557) - (마을)영등포03,,,,,,,,,,,,,,,,
Sijang_ydp_024,Y,영등포로타리지하도상점가,일반시장,,영등포구,영등포구 영등포동3가 441,영등포구 영등포구 영등포동3가 441,,KOR,126.906033764,37.517700862,1,#0000FF,L,4,2631-1248,,,,,,,,,,,면적(㎡),6325,점포수(개),133,형태(골목/건물/상점가),지하도상가,취급상품(일반/전문),일반시장,,,주변 버스정류소,"경방타임스퀘어,신세계백화점(19-112) - (간선)605 , 661 , 670 , 760 , (지선)5714 , 6628 , 6630 , 6631 , 6637 , 6640B , (마을)영등포03, 영등포04",,,,,,,,,,,,,,,,
Sijang_ydp_023,Y,영등포역지하도상점가,일반시장,,영등포구,경인로 846,영등포구 영등포동 618-496,,KOR,126.907618132,37.515655809,1,#0000FF,L,4,3667-8681,,,,,,,,,,,면적(㎡),4678,점포수(개),80,형태(골목/건물/상점가),지하도상가,취급상품(일반/전문),일반시장,,,주변 버스정류소,"영등포역(19-114) - (간선)605, (지선)5616, 6628, 6629, (좌석)700",,,,,,,,,,,,,,,,
Sijang_ydp_022,Y,영등포시장지하도상점가,일반시장,,영등포구,영등포구 영등포동5가 20,영등포구 영등포구 영등포동5가 20,,KOR,126.905567117,37.520219459,1,#0000FF,L,4,2676-2235,,,,,,,,,,,면적(㎡),3637,점포수(개),78,형태(골목/건물/상점가),지하도상가,취급상품(일반/전문),일반시장,,,주변 버스정류소,"영등포시장(19-109) - (일반)60-3, 88, 88-1, (간선)640, 661, 760, (지선)5012, 5620, 6516",,,,,,,,,,,,,,,,
Sijang_ydp_020,Y,우리시장,일반시장,,영등포구,도림로64길 20,영등포구 대림동 904-20,,KOR,126.905340937,37.496293383,1,#0000FF,L,4,832-2605,,,,http://www.ydp.go.kr/upload/market/img_d060010020_050.jpg,,,,,,,면적(㎡),3800,점포수(개),100,형태(골목/건물/상점가),골목형,취급상품(일반/전문),일반시장,,,주변 버스정류소,"신길5동새마을금고,우리시장(19-245) - (간선)642, (지선)5534, 5618, 6411",,,,,,,,,,,,,,,,
Sijang_ydp_019,Y,남서울상가,전문시장,,영등포구,영등포구 영등포동5가 16,영등포구 영등포동5가 16,,KOR,126.906956134,37.520385499,1,#0000FF,L,4,2634-7610,,,,http://www.ydp.go.kr/upload/market/img_d060010020_010.jpg,,,,,,,면적(㎡),8580,점포수(개),56,형태(골목/건물/상점가),건물형,취급상품(일반/전문),전문시장(완구류),,,주변 버스정류소,"영등포시장입구(19-105) - (간선)640 , 641 , 650 , (지선)5012 , 5616 , 5620 , 6514 , 6516 , 6629 ",,,,,,,,,,,,,,,,
Sijang_ydp_018,Y,로타리상가,전문시장,,영등포구,영등포구 영등포동5가 20,영등포구 영등포동5가 20,,KOR,126.90536194,37.520325682,1,#0000FF,L,4,2634-0591,,,,http://www.ydp.go.kr/upload/market/ydpmarket_17.jpg,,,,,,,면적(㎡),5164,점포수(개),93,형태(골목/건물/상점가),건물형,취급상품(일반/전문),전문시장(의류),,,주변 버스정류소,"영등포시장(19-109) - (일반)60-3, 88, 88-1, (간선)640, 661, 760, (지선)5012, 5620, 6516",,,,,,,,,,,,,,,,
Sijang_ydp_017,Y,조광시장,전문시장,,영등포구,영신로41길 2,영등포구 당산동1가 183-1,,KOR,126.901061445,37.521965126,1,#0000FF,L,4,2675-3269,,,,http://www.ydp.go.kr/upload/market/img_d060010020_100.jpg,,,,,,,면적(㎡),19800,점포수(개),250,형태(골목/건물/상점가),상점가,취급상품(일반/전문),전문시장(청과류),,,주변 버스정류소,영등포청과시장(19-437) - (간선)670,,,,,,,,,,,,,,,,
Sijang_ydp_016,Y,제일상가,전문시장,,영등포구,영등포구 영등포동5가 18,영등포구 영등포동5가 18,,KOR,126.906577739,37.519958507,1,#0000FF,L,4,2634-0310,,,,http://www.ydp.go.kr/upload/market/img_d060010020_110.jpg,,,,,,,면적(㎡),1685,점포수(개),51,형태(골목/건물/상점가),건물형,취급상품(일반/전문),"전문시장(주단, 포목)",,,주변 버스정류소,"영등포시장입구(19-105) - (간선)640 , 641 , 650 , (지선)5012 , 5616 , 5620 , 6514 , 6516 , 6629 ",,,,,,,,,,,,,,,,
Sijang_ydp_015,Y,영등포전통시장,일반시장,,영등포구,영중로14길 27,영등포구 영등포동2가 335,,KOR,126.908284633,37.519866086,1,#0000FF,L,4,2634-1308,,,,http://www.ydp.go.kr/upload/market/img_d060010020_070.jpg,,,,,,,면적(㎡),9800,점포수(개),370,형태(골목/건물/상점가),골목형,취급상품(일반/전문),일반시장,,,주변 버스정류소,"영등포시장입구(19-105) - (간선)640 , 641 , 650 , (지선)5012 , 5616 , 5620 , 6514 , 6516 , 6629 ",,,,,,,,,,,,,,,,
Sijang_ydp_014,Y,영진시장A동,일반시장,,영등포구,신풍로 87,영등포구 신길동 2365,,KOR,126.915929509,37.500371542,1,#0000FF,L,4,833-2078,,,,,,,,,,,면적(㎡),3348,점포수(개),66,형태(골목/건물/상점가),건물형,취급상품(일반/전문),일반시장,,,주변 버스정류소,영진시장(19-291) - (간선)642,,,,,,,,,,,,,,,,
Sijang_ydp_013,Y,대림중앙시장,일반시장,,영등포구,디지털로49길 13-1,영등포구 대림동 1075-47,,KOR,126.899264491,37.490837755,1,#0000FF,L,4,,,,,http://www.ydp.go.kr/upload/market/img_d060010020_120.jpg,,,,,,,면적(㎡),2974,점포수(개),83,형태(골목/건물/상점가),골목형,취급상품(일반/전문),일반시장,,,주변 버스정류소,중앙시장(19-536) - (마을)영등포01,,,,,,,,,,,,,,,,
Sijang_ydp_012,Y,영등포유통상가,일반시장,,영등포구,영등포로 109,영등포구 당산동2가 30-2,,KOR,126.893914055,37.522415565,1,#0000FF,L,4,2679-2376,,,,http://www.ydp.go.kr/upload/market/ydpmarket_15.jpg,,,,,,,면적(㎡),75575,점포수(개),1287,형태(골목/건물/상점가),건물형,취급상품(일반/전문),일반시장,,,주변 버스정류소,"교보앞(19-166) - (간선)640, 650, (지선)5012 , 6211 , 6628 , 6629 , 6630 , 6640A , 7612 ",,,,,,,,,,,,,,,,
Sijang_ydp_011,Y,영일시장,전문시장,,영등포구,영등포구 문래동30길 27,영등포구 문래동3가 10,,KOR,126.900694484,37.516155554,1,#0000FF,L,4,2633-9047,,,,http://www.ydp.go.kr/upload/market/img_d060010020_090.jpg,,,,,,,면적(㎡),11934,점포수(개),326,형태(골목/건물/상점가),골목형,취급상품(일반/전문),전문시장(채소류),,,주변 버스정류소,"영일시장,록스(19-588) - (마을)영등포05",,,,,,,,,,,,,,,,
Sijang_ydp_010,Y,신영사러가시장,일반시장,,영등포구,가마산로69가길 17,영등포구 신길동 255-9,,KOR,126.910207182,37.506451037,1,#0000FF,L,4,834-8900,,,,,,,,,,,면적(㎡),2472,점포수(개),4,형태(골목/건물/상점가),건물형,취급상품(일반/전문),일반시장,,,주변 버스정류소,"사러가쇼핑센타(19-297) - (간선)507, (지선)5616 , 5620 , 5625 , 5713 , 6411 , 6512 ",,,,,,,,,,,,,,,,
Sijang_ydp_009,Y,사러가시장,일반시장,,영등포구,신길로 155,영등포구 신길동 254-1,,KOR,126.910318194,37.506142331,1,#0000FF,L,4,834-8900,,,,http://www.ydp.go.kr/upload/market/img_d060010020_030.jpg,,,,,,,면적(㎡),6614,점포수(개),73,형태(골목/건물/상점가),건물형,취급상품(일반/전문),일반시장,,,주변 버스정류소,"사러가쇼핑센타(19-297) - (간선)507, (지선)5616 , 5620 , 5625 , 5713 , 6411 , 6512 ",,,,,,,,,,,,,,,,
Sijang_ydp_008,Y,대신시장,일반시장,,영등포구,도신로60길 7,영등포구 신길동 116-15,,KOR,126.917411188,37.511463501,1,#0000FF,L,4,842-0003,http://daeshin.story3.kr,,,http://www.ydp.go.kr/upload/market/img_d060010020_020.jpg,,,,,,,면적(㎡),12129,점포수(개),86,형태(골목/건물/상점가),건물형,취급상품(일반/전문),일반시장,,,주변 버스정류소,"대신시장(19-228) - (간선)507, (지선)5616 , 5625 , 6211 , 6411 , 6512 , 6649 ",,,,,,,,,,,,,,,,
Sijang_ydp_007,Y,영등포기계상가,전문시장,,영등포구,영등포로 39,영등포구 양평동1가 247,,KOR,126.886424269,37.523065076,1,#0000FF,L,4,2636-0090,,,,http://www.ydp.go.kr/upload/market/ydpmarket_13.jpg,,,,,,,면적(㎡),14285,점포수(개),155,형태(골목/건물/상점가),골목형,취급상품(일반/전문),"전문시장(기계, 공구)",,,주변 버스정류소,"영등포기계상가(19-203) - (간선)640, 650, (지선)5012 , 6211 , 6625 , 6628 , 6629 , 6630 , 6640A ",,,,,,,,,,,,,,,,
Sijang_ydp_006,Y,신동시장,일반시장,,영등포구,가마산로69가길 12,영등포구 신길동 259-7,,KOR,126.909616695,37.506245678,1,#0000FF,L,4,832-1752,,,,,,,,,,,면적(㎡),1877,점포수(개),1,형태(골목/건물/상점가),건물형,취급상품(일반/전문),일반시장,,,주변 버스정류소,신풍시장(19-454) - (간선)507,,,,,,,,,,,,,,,,
Sijang_ydp_005,Y,도림시장,일반시장,,영등포구,도영로 50,영등포구 도림동 176-1,,KOR,126.898649464,37.509920618,1,#0000FF,L,4,846-7747,,,,,,,,,,,면적(㎡),4156,점포수(개),36,형태(골목/건물/상점가),건물형,취급상품(일반/전문),일반시장,,,주변 버스정류소,"도림고가,동아에코빌(19-753) - (마을)영등포01",,,,,,,,,,,,,,,,
Sijang_ydp_004,Y,영신상가,일반시장,,영등포구,영등포구 영등포동5가 18,영등포구 영등포동5가 18,,KOR,126.90678173,37.519933364,1,#0000FF,L,4,2634-0602,,,,http://www.ydp.go.kr/upload/market/img_d060010020_080.jpg,,,,,,,면적(㎡),10253,점포수(개),159,형태(골목/건물/상점가),건물형,취급상품(일반/전문),일반시장,,,주변 버스정류소,"영등포시장입구(19-105) - (간선)640 , 641 , 650 , (지선)5012 , 5616 , 5620 , 6514 , 6516 , 6629 ",,,,,,,,,,,,,,,,
Sijang_ydp_003,Y,동남상가,일반시장,,영등포구,영등포로37길 4,영등포구 영등포동5가 24,,KOR,126.905642355,37.520596786,1,#0000FF,L,4,2635-4846,,,,http://www.ydp.go.kr/upload/market/ydpmarket_16.jpg,,,,,,,면적(㎡),5722,점포수(개),63,형태(골목/건물/상점가),건물형,취급상품(일반/전문),일반시장,,,주변 버스정류소,"영등포시장(19-120) - (일반)5 , 60 , 60-3 , 69 , 88 , 88-1 , (간선)605 , 661 , 760 , (지선)5616 , 5714 , 6514 , (직행)1082 , 1500 , 8000 , 9000 , 9030 , (광역)9707, (좌석)300 , 700 , 830 , 870 , 871 ",,,,,,,,,,,,,,,,
Sijang_ydp_002,Y,삼구시장,일반시장,,영등포구,영등포구 영등포동5가 19,영등포구 영등포동5가 19,,KOR,126.905987596,37.520088198,1,#0000FF,L,4,2634-0536,,,,http://www.ydp.go.kr/upload/market/img_d060010020_040.jpg,,,,,,,면적(㎡),3464,점포수(개),59,형태(골목/건물/상점가),건물형,취급상품(일반/전문),일반시장,,,주변 버스정류소,"영등포시장(19-109) - (일반)60-3, 88, 88-1, (간선)640, 661, 760, (지선)5012, 5620, 6516",,,,,,,,,,,,,,,,
Sijang_ydp_001,Y,양남시장,일반시장,,영등포구,선유동1로 5,영등포구 양평동1가 30,,KOR,126.891131612,37.522866171,1,#0000FF,L,4,3667-4152,,,,http://www.ydp.go.kr/upload/market/ydpmarket_14.jpg,,,,,,,면적(㎡),2052,점포수(개),16,형태(골목/건물/상점가),건물형,취급상품(일반/전문),일반시장,,,주변 버스정류소,"양남동로타리(19-165) - (간선)640, 650, (지선)5012 , 5616 , 6211 , 6628 , 6629 , 6630 , 6640B ",,,,,,,,,,,,,,,,
Sijang_ych_015,Y,우성상가,일반시장,,양천구,지양로 78,양천구 신월동 928-1,,KOR,126.833552844,37.522656225,1,#0000FF,L,4,2693-1241,,,,,,,,,,,면적(㎡),5035,점포수(개),19,형태(골목/건물/상점가),건물형,취급상품(일반/전문),일반시장,,,주변 버스정류소,"신월동우성상가(15-293) - (간선)603, 640, (지선)6211, 6624, 6715",,,,,,,,,,,,,,,,
Sijang_ych_014,Y,신정3동 골목시장,일반시장,,양천구,중앙로43길 26,양천구 신정동 1181-16,,KOR,126.852694367,37.518470629,1,#0000FF,L,4,,,,,http://economy.seoul.go.kr/files/2015/07/55b6d0cab1a183.26973811.jpg,,,,,,,면적(㎡),2650,점포수(개),85,형태(골목/건물/상점가),골목형,취급상품(일반/전문),일반시장,대표상품,"교동족발(족발) .발렌시아여성의류 ,화성슈퍼 ,중앙상회(청과)",주변 버스정류소,"신정네거리,2호선4번출구(15-573) - (마을)양천03",,,,,,,,,,,,,,,,
